time,timestamp,longitude,latitude,z,sea_surface_height_above_sea_level
2022-01-26T00:43:57Z,1643175837696.00,,,0,20
2022-01-26T00:23:57Z,1643174637548.00,,,0,20
2022-01-26T00:03:57Z,1643173437424.00,,,0,20
2022-01-25T23:43:57Z,1643172237951.00,,,0,20
2022-01-25T23:23:57Z,1643171037928.00,,,0,20
2022-01-25T23:03:56Z,1643169836904.00,,,0,20
2022-01-25T22:43:57Z,1643168637576.00,,,0,20
2022-01-25T22:23:57Z,1643167437531.00,,,0,20
2022-01-25T22:03:57Z,1643166237458.00,,,0,20
2022-01-25T21:43:57Z,1643165037278.00,,,0,20
2022-01-25T21:23:57Z,1643163837867.00,,,0,20
2022-01-25T21:03:57Z,1643162637868.00,,,0,20
2022-01-25T20:43:57Z,1643161437208.00,,,0,20
2022-01-25T20:23:57Z,1643160237848.00,,,0,20
2022-01-25T20:03:57Z,1643159037783.00,,,0,20
2022-01-25T19:43:57Z,1643157837810.00,,,0,20
2022-01-25T19:23:57Z,1643156637383.00,,,0,20
2022-01-25T19:03:57Z,1643155437372.00,,,0,20
2022-01-25T18:43:57Z,1643154237717.00,,,0,20
2022-01-25T18:23:57Z,1643153037095.00,,,0,20
2022-01-25T18:03:57Z,1643151837268.00,,,0,20
2022-01-25T17:43:56Z,1643150636831.00,,,0,20
2022-01-25T17:23:56Z,1643149436308.00,,,0,20
2022-01-25T17:03:57Z,1643148237017.00,,,0,20
2022-01-25T16:43:56Z,1643147036801.00,,,0,20
2022-01-25T16:23:57Z,1643145837227.00,,,0,20
2022-01-25T16:03:56Z,1643144636944.00,,,0,20
2022-01-25T15:43:56Z,1643143436980.00,,,0,20
2022-01-25T15:23:57Z,1643142237199.00,,,0,20
2022-01-25T15:03:56Z,1643141036900.00,,,0,20
2022-01-25T14:43:56Z,1643139836914.00,,,0,20
2022-01-25T14:23:57Z,1643138637506.00,,,0,20
2022-01-25T14:03:57Z,1643137437400.00,,,0,20
2022-01-25T13:43:57Z,1643136237167.00,,,0,20
2022-01-25T13:23:57Z,1643135037358.00,,,0,20
2022-01-25T13:03:57Z,1643133837515.00,,,0,20
2022-01-25T12:43:56Z,1643132636817.00,,,0,20
2022-01-25T12:23:57Z,1643131437481.00,,,0,20
2022-01-25T12:03:57Z,1643130237532.00,,,0,20
2022-01-25T11:43:56Z,1643129036755.00,,,0,20
2022-01-25T11:23:56Z,1643127836434.00,,,0,20
2022-01-25T11:03:57Z,1643126637403.00,,,0,20
2022-01-25T10:43:57Z,1643125437224.00,,,0,20
2022-01-25T10:23:56Z,1643124236650.00,,,0,20
2022-01-25T10:03:56Z,1643123036661.00,,,0,20
2022-01-25T09:43:57Z,1643121837200.00,,,0,20
2022-01-25T09:03:57Z,1643119437153.00,,,0,20
2022-01-25T08:43:57Z,1643118237070.00,,,0,20
2022-01-25T08:23:57Z,1643117037048.00,,,0,20
2022-01-25T08:03:56Z,1643115836602.00,,,0,20
2022-01-25T07:43:56Z,1643114636876.00,,,0,20
2022-01-25T07:23:56Z,1643113436908.00,,,0,20
2022-01-25T07:03:56Z,1643112236222.00,,,0,20
2022-01-25T06:43:56Z,1643111036775.00,,,0,20
2022-01-25T06:23:56Z,1643109836764.00,,,0,20
2022-01-25T06:03:56Z,1643108636093.00,,,0,20
2022-01-25T05:43:56Z,1643107436270.00,,,0,20
2022-01-25T05:23:56Z,1643106236736.00,,,0,20
2022-01-25T05:03:56Z,1643105036560.00,,,0,20
2022-01-25T04:43:55Z,1643103835942.00,,,0,20
2022-01-25T04:23:56Z,1643102636493.00,,,0,20
2022-01-25T04:03:56Z,1643101436466.00,,,0,20
2022-01-25T03:43:55Z,1643100235840.00,,,0,20
2022-01-25T03:23:56Z,1643099036654.00,,,0,20
2022-01-25T03:03:55Z,1643097835794.00,,,0,20
2022-01-25T02:43:56Z,1643096636025.00,,,0,20
2022-01-25T02:23:56Z,1643095436020.00,,,0,20
2022-01-25T02:03:56Z,1643094236447.00,,,0,20
2022-01-25T01:43:55Z,1643093035957.00,,,0,20
2022-01-25T01:23:55Z,1643091835722.00,,,0,20
2022-01-25T01:03:55Z,1643090635925.00,,,0,20
2022-01-25T00:43:55Z,1643089435188.00,,,0,20
2022-01-25T00:23:55Z,1643088235190.00,,,0,20
2022-01-25T00:03:55Z,1643087035645.00,,,0,20
2022-01-24T23:43:55Z,1643085835861.00,,,0,20
2022-01-24T23:23:55Z,1643084635617.00,,,0,20
2022-01-24T23:03:55Z,1643083435634.00,,,0,20
2022-01-24T22:43:55Z,1643082235827.00,,,0,20
2022-01-24T22:23:56Z,1643081036218.00,,,0,20
2022-01-24T22:03:55Z,1643079835576.00,,,0,20
2022-01-24T21:43:55Z,1643078635787.00,,,0,20
2022-01-24T21:23:55Z,1643077435890.00,,,0,20
2022-01-24T21:03:55Z,1643076235511.00,,,0,20
2022-01-24T20:43:55Z,1643075035729.00,,,0,20
2022-01-24T20:23:56Z,1643073836127.00,,,0,20
2022-01-24T20:03:56Z,1643072636000.00,,,0,20
2022-01-24T19:43:55Z,1643071435456.00,,,0,20
2022-01-24T19:23:55Z,1643070235734.00,,,0,20
2022-01-24T19:03:56Z,1643069036170.00,,,0,20
2022-01-24T18:43:55Z,1643067835420.00,,,0,20
2022-01-24T18:23:54Z,1643066634680.00,,,0,20
2022-01-24T18:03:56Z,1643065436138.00,,,0,20
2022-01-24T17:43:56Z,1643064236219.00,,,0,20
2022-01-24T17:23:54Z,1643063034893.00,,,0,20
2022-01-24T17:03:55Z,1643061835948.00,,,0,20
2022-01-24T16:43:55Z,1643060635128.00,,,0,20
2022-01-24T16:23:55Z,1643059435390.00,,,0,20
2022-01-24T16:03:56Z,1643058236008.00,,,0,20
2022-01-24T15:43:55Z,1643057035577.00,,,0,20
2022-01-24T15:23:55Z,1643055835600.00,,,0,20
2022-01-24T15:03:55Z,1643054635517.00,,,0,20
2022-01-24T14:43:55Z,1643053435918.00,,,0,20
2022-01-24T14:23:55Z,1643052235808.00,,,0,20
2022-01-24T14:03:55Z,1643051035275.00,,,0,20
2022-01-24T13:43:55Z,1643049835896.00,,,0,20
2022-01-24T13:23:55Z,1643048635855.00,,,0,20
2022-01-24T13:03:55Z,1643047435784.00,,,0,20
2022-01-24T12:43:55Z,1643046235056.00,,,0,20
2022-01-24T12:23:55Z,1643045035869.00,,,0,20
2022-01-24T12:03:55Z,1643043835244.00,,,0,20
2022-01-24T11:43:55Z,1643042635256.00,,,0,20
2022-01-24T11:23:55Z,1643041435889.00,,,0,20
2022-01-24T11:03:55Z,1643040235768.00,,,0,20
2022-01-24T10:43:55Z,1643039035157.00,,,0,20
2022-01-24T10:23:55Z,1643037835141.00,,,0,20
2022-01-24T10:03:55Z,1643036635425.00,,,0,20
2022-01-24T09:43:55Z,1643035435364.00,,,0,20
2022-01-24T09:23:55Z,1643034235307.00,,,0,20
2022-01-24T09:03:55Z,1643033035480.00,,,0,20
2022-01-24T08:43:55Z,1643031835243.00,,,0,20
2022-01-24T08:23:55Z,1643030635021.00,,,0,20
2022-01-24T08:03:55Z,1643029435524.00,,,0,20
2022-01-24T07:43:55Z,1643028235197.00,,,0,20
2022-01-24T07:23:54Z,1643027034477.00,,,0,20
2022-01-24T07:03:55Z,1643025835421.00,,,0,20
2022-01-24T06:43:55Z,1643024635221.00,,,0,20
2022-01-24T06:23:55Z,1643023435165.00,,,0,20
2022-01-24T06:03:54Z,1643022234871.00,,,0,20
2022-01-24T05:43:55Z,1643021035165.00,,,0,20
2022-01-24T05:23:55Z,1643019835104.00,,,0,20
2022-01-24T05:03:54Z,1643018634794.00,,,0,20
2022-01-24T04:43:55Z,1643017435018.00,,,0,20
2022-01-24T04:23:54Z,1643016234939.00,,,0,20
2022-01-24T04:03:55Z,1643015035307.00,,,0,20
2022-01-24T03:43:55Z,1643013835019.00,,,0,20
2022-01-24T03:23:54Z,1643012634918.00,,,0,20
2022-01-24T03:03:54Z,1643011434886.00,,,0,20
2022-01-24T02:43:54Z,1643010234602.00,,,0,20
2022-01-24T02:23:55Z,1643009035196.00,,,0,20
2022-01-24T02:03:54Z,1643007834800.00,,,0,20
2022-01-24T01:43:54Z,1643006634532.00,,,0,20
2022-01-24T01:23:54Z,1643005434766.00,,,0,20
2022-01-24T01:03:54Z,1643004234755.00,,,0,20
2022-01-24T00:43:54Z,1643003034712.00,,,0,20
2022-01-24T00:23:54Z,1643001834387.00,,,0,20
2022-01-24T00:03:54Z,1643000634932.00,,,0,20
2022-01-23T23:23:54Z,1642998234308.00,,,0,20
2022-01-23T23:03:54Z,1642997034534.00,,,0,20
2022-01-23T22:43:54Z,1642995834457.00,,,0,20
2022-01-23T22:23:53Z,1642994633779.00,,,0,20
2022-01-23T22:03:54Z,1642993434416.00,,,0,20
2022-01-23T21:43:54Z,1642992234700.00,,,0,20
2022-01-23T21:23:54Z,1642991034430.00,,,0,20
2022-01-23T21:03:54Z,1642989834128.00,,,0,20
2022-01-23T20:43:54Z,1642988634349.00,,,0,20
2022-01-23T20:23:54Z,1642987434616.00,,,0,20
2022-01-23T20:03:54Z,1642986234104.00,,,0,20
2022-01-23T19:43:54Z,1642985034404.00,,,0,20
2022-01-23T19:23:54Z,1642983834256.00,,,0,20
2022-01-23T19:03:53Z,1642982633293.00,,,0,20
2022-01-23T18:43:53Z,1642981433532.00,,,0,20
2022-01-23T18:23:54Z,1642980234010.00,,,0,20
2022-01-23T18:03:54Z,1642979034291.00,,,0,20
2022-01-23T17:43:53Z,1642977833935.00,,,0,20
2022-01-23T17:23:54Z,1642976634245.00,,,0,20
2022-01-23T17:03:53Z,1642975433443.00,,,0,20
2022-01-23T16:43:54Z,1642974234187.00,,,0,20
2022-01-23T16:23:54Z,1642973034142.00,,,0,20
2022-01-23T16:03:54Z,1642971834148.00,,,0,20
2022-01-23T15:43:54Z,1642970634141.00,,,0,20
2022-01-23T15:23:53Z,1642969433868.00,,,0,20
2022-01-23T15:03:53Z,1642968233729.00,,,0,20
2022-01-23T14:43:53Z,1642967033339.00,,,0,20
2022-01-23T14:23:53Z,1642965833800.00,,,0,20
2022-01-23T14:03:53Z,1642964633735.00,,,0,20
2022-01-23T13:43:53Z,1642963433998.00,,,0,20
2022-01-23T13:23:54Z,1642962234000.00,,,0,20
2022-01-23T13:03:53Z,1642961033806.00,,,0,20
2022-01-23T12:43:54Z,1642959834037.00,,,0,20
2022-01-23T12:23:54Z,1642958634004.00,,,0,20
2022-01-23T12:03:53Z,1642957433727.00,,,0,20
2022-01-23T11:43:53Z,1642956233988.00,,,0,20
2022-01-23T11:23:53Z,1642955033914.00,,,0,20
2022-01-23T11:03:53Z,1642953833880.00,,,0,20
2022-01-23T10:43:53Z,1642952633898.00,,,0,20
2022-01-23T10:23:54Z,1642951434176.00,,,0,20
2022-01-23T10:03:53Z,1642950233524.00,,,0,20
2022-01-23T09:43:53Z,1642949033637.00,,,0,20
2022-01-23T09:23:53Z,1642947833604.00,,,0,20
2022-01-23T09:03:53Z,1642946633809.00,,,0,20
2022-01-23T08:43:53Z,1642945433562.00,,,0,20
2022-01-23T08:23:53Z,1642944233314.00,,,0,20
2022-01-23T08:03:53Z,1642943033784.00,,,0,20
2022-01-23T07:43:52Z,1642941832903.00,,,0,20
2022-01-23T07:23:53Z,1642940633489.00,,,0,20
2022-01-23T07:03:53Z,1642939433272.00,,,0,20
2022-01-23T06:43:53Z,1642938233016.00,,,0,20
2022-01-23T06:23:53Z,1642937033664.00,,,0,20
2022-01-23T06:03:53Z,1642935833701.00,,,0,20
2022-01-23T05:43:53Z,1642934633160.00,,,0,20
2022-01-23T05:03:53Z,1642932233166.00,,,0,508
2022-01-23T04:43:53Z,1642931033396.00,,,0,508
2022-01-23T04:23:53Z,1642929833650.00,,,0,509
2022-01-23T04:03:53Z,1642928633996.00,,,0,509
2022-01-23T03:43:53Z,1642927433624.00,,,0,509
2022-01-23T03:23:53Z,1642926233974.00,,,0,509
2022-01-23T03:03:53Z,1642925033341.00,,,0,509
2022-01-23T02:43:53Z,1642923833572.00,,,0,509
2022-01-23T02:23:53Z,1642922633958.00,,,0,509
2022-01-23T02:03:53Z,1642921433251.00,,,0,509
2022-01-23T01:43:53Z,1642920233312.00,,,0,509
2022-01-23T01:23:54Z,1642919034193.00,,,0,509
2022-01-23T01:03:53Z,1642917833020.00,,,0,509
2022-01-23T00:43:53Z,1642916633851.00,,,0,509
2022-01-23T00:23:53Z,1642915433531.00,,,0,509
2022-01-23T00:03:53Z,1642914233466.00,,,0,509
2022-01-22T23:43:52Z,1642913032802.00,,,0,509
2022-01-22T23:23:52Z,1642911832758.00,,,0,509
2022-01-22T23:03:53Z,1642910633748.00,,,0,509
2022-01-22T22:43:53Z,1642909433473.00,,,0,509
2022-01-22T22:23:53Z,1642908233202.00,,,0,509
2022-01-22T22:03:53Z,1642907033729.00,,,0,509
2022-01-22T21:23:53Z,1642904633169.00,,,0,509
2022-01-22T21:03:53Z,1642903433029.00,,,0,509
2022-01-22T20:43:53Z,1642902233414.00,,,0,509
2022-01-22T20:23:53Z,1642901033435.00,,,0,509
2022-01-22T20:03:53Z,1642899833149.00,,,0,509
2022-01-22T19:43:53Z,1642898633370.00,,,0,509
2022-01-22T19:23:53Z,1642897433372.00,,,0,509
2022-01-22T19:03:53Z,1642896233395.00,,,0,511
2022-01-22T18:43:53Z,1642895033578.00,,,0,513
2022-01-22T18:23:53Z,1642893833365.00,,,0,513
2022-01-22T18:03:53Z,1642892633084.00,,,0,20
2022-01-22T17:43:53Z,1642891433280.00,,,0,20
2022-01-22T17:23:53Z,1642890233331.00,,,0,20
2022-01-22T17:03:53Z,1642889033320.00,,,0,20
2022-01-22T16:43:53Z,1642887833081.00,,,0,20
2022-01-22T16:23:52Z,1642886632570.00,,,0,20
2022-01-22T16:03:53Z,1642885433279.00,,,0,20
2022-01-22T15:43:53Z,1642884233115.00,,,0,20
2022-01-22T15:23:53Z,1642883033247.00,,,0,20
2022-01-22T15:03:52Z,1642881832733.00,,,0,20
2022-01-22T14:43:53Z,1642880633261.00,,,0,20
2022-01-22T14:23:53Z,1642879433189.00,,,0,20
2022-01-22T14:03:53Z,1642878233182.00,,,0,20
2022-01-22T13:43:53Z,1642877033170.00,,,0,20
2022-01-22T13:23:52Z,1642875832983.00,,,0,20
2022-01-22T13:03:51Z,1642874631739.00,,,0,20
2022-01-22T12:43:52Z,1642873432418.00,,,0,515
2022-01-22T12:23:52Z,1642872232203.00,,,0,20
2022-01-22T12:03:53Z,1642871033284.00,,,0,513
2022-01-22T11:43:52Z,1642869832449.00,,,0,513
2022-01-22T11:23:52Z,1642868632164.00,,,0,513
2022-01-22T11:03:52Z,1642867432888.00,,,0,513
2022-01-22T10:43:51Z,1642866231376.00,,,0,513
2022-01-22T10:23:53Z,1642865033518.00,,,0,513
2022-01-22T10:03:52Z,1642863832845.00,,,0,513
2022-01-22T09:43:53Z,1642862633197.00,,,0,513
2022-01-22T09:23:53Z,1642861433176.00,,,0,513
2022-01-22T09:03:52Z,1642860232762.00,,,0,513
2022-01-22T08:43:53Z,1642859033147.00,,,0,512
2022-01-22T08:23:52Z,1642857832910.00,,,0,512
2022-01-22T08:03:52Z,1642856632936.00,,,0,512
2022-01-22T07:43:52Z,1642855432712.00,,,0,512
2022-01-22T07:23:53Z,1642854233439.00,,,0,509
2022-01-22T07:03:53Z,1642853033227.00,,,0,512
2022-01-22T06:43:52Z,1642851832786.00,,,0,512
2022-01-22T06:23:53Z,1642850633100.00,,,0,512
2022-01-22T06:03:52Z,1642849432740.00,,,0,510
2022-01-22T05:43:52Z,1642848232716.00,,,0,511
2022-01-22T05:23:52Z,1642847032479.00,,,0,510
2022-01-22T05:03:53Z,1642845833135.00,,,0,512
2022-01-22T04:43:52Z,1642844632704.00,,,0,512
2022-01-22T04:23:52Z,1642843432710.00,,,0,512
2022-01-22T04:03:52Z,1642842232781.00,,,0,508
2022-01-22T03:43:52Z,1642841032370.00,,,0,512
2022-01-22T03:23:52Z,1642839832525.00,,,0,512
2022-01-22T03:03:52Z,1642838632522.00,,,0,512
2022-01-22T02:43:52Z,1642837432921.00,,,0,512
2022-01-22T02:23:52Z,1642836232461.00,,,0,512
2022-01-22T01:43:52Z,1642833832438.00,,,0,511
2022-01-22T01:23:52Z,1642832632426.00,,,0,511
2022-01-22T01:03:52Z,1642831432354.00,,,0,512
2022-01-22T00:43:52Z,1642830232133.00,,,0,512
2022-01-22T00:23:52Z,1642829032345.00,,,0,512
2022-01-22T00:03:52Z,1642827832289.00,,,0,512
2022-01-21T23:43:52Z,1642826632069.00,,,0,512
2022-01-21T23:23:52Z,1642825432314.00,,,0,512
2022-01-21T23:03:52Z,1642824232227.00,,,0,512
2022-01-21T22:43:51Z,1642823031987.00,,,0,512
2022-01-21T22:23:52Z,1642821832199.00,,,0,512
2022-01-21T22:03:50Z,1642820630558.00,,,0,512
2022-01-21T21:43:51Z,1642819431217.00,,,0,512
2022-01-21T21:23:52Z,1642818232119.00,,,0,512
2022-01-21T21:03:52Z,1642817032186.00,,,0,512
2022-01-21T20:43:52Z,1642815832235.00,,,0,512
2022-01-21T20:23:51Z,1642814631845.00,,,0,512
2022-01-21T20:03:52Z,1642813432083.00,,,0,512
2022-01-21T19:43:51Z,1642812231813.00,,,0,512
2022-01-21T19:23:51Z,1642811031085.00,,,0,512
2022-01-21T19:03:51Z,1642809831808.00,,,0,512
2022-01-21T18:43:52Z,1642808632151.00,,,0,512
2022-01-21T18:23:52Z,1642807432133.00,,,0,512
2022-01-21T18:03:51Z,1642806231696.00,,,0,512
2022-01-21T17:43:51Z,1642805031710.00,,,0,512
2022-01-21T17:23:52Z,1642803832092.00,,,0,512
2022-01-21T17:03:50Z,1642802630947.00,,,0,512
2022-01-21T16:43:52Z,1642801432001.00,,,0,513
2022-01-21T16:23:51Z,1642800231629.00,,,0,513
2022-01-21T16:03:51Z,1642799031857.00,,,0,514
2022-01-21T15:43:51Z,1642797831816.00,,,0,513
2022-01-21T15:23:51Z,1642796631796.00,,,0,513
2022-01-21T15:03:51Z,1642795431780.00,,,0,515
2022-01-21T14:43:51Z,1642794231550.00,,,0,514
2022-01-21T14:23:51Z,1642793031735.00,,,0,513
2022-01-21T14:03:51Z,1642791831082.00,,,0,514
2022-01-21T13:43:50Z,1642790630794.00,,,0,516
2022-01-21T13:23:51Z,1642789431714.00,,,0,517
2022-01-21T13:03:51Z,1642788231721.00,,,0,514
2022-01-21T12:43:51Z,1642787031706.00,,,0,519
2022-01-21T12:23:51Z,1642785831570.00,,,0,513
2022-01-21T12:03:51Z,1642784631475.00,,,0,514
2022-01-21T11:43:51Z,1642783431232.00,,,0,513
2022-01-21T11:23:51Z,1642782231428.00,,,0,512
2022-01-21T11:03:50Z,1642781030942.00,,,0,513
2022-01-21T10:43:51Z,1642779831154.00,,,0,514
2022-01-21T10:23:51Z,1642778631845.00,,,0,20
2022-01-21T10:03:51Z,1642777431754.00,,,0,510
2022-01-21T09:43:51Z,1642776231767.00,,,0,513
2022-01-21T09:03:51Z,1642773831256.00,,,0,507
2022-01-21T08:43:51Z,1642772631659.00,,,0,507
2022-01-21T08:23:51Z,1642771431550.00,,,0,507
2022-01-21T08:03:51Z,1642770231192.00,,,0,507
2022-01-21T07:43:51Z,1642769031479.00,,,0,507
2022-01-21T07:23:51Z,1642767831289.00,,,0,507
2022-01-21T07:03:51Z,1642766631304.00,,,0,507
2022-01-21T06:43:51Z,1642765431005.00,,,0,507
2022-01-21T06:23:51Z,1642764231556.00,,,0,507
2022-01-21T06:03:51Z,1642763031561.00,,,0,507
2022-01-21T05:43:50Z,1642761830917.00,,,0,507
2022-01-21T05:23:51Z,1642760631094.00,,,0,507
2022-01-21T05:03:51Z,1642759431094.00,,,0,507
2022-01-21T04:43:51Z,1642758231005.00,,,0,507
2022-01-21T04:23:51Z,1642757031204.00,,,0,507
2022-01-21T04:03:51Z,1642755831100.00,,,0,507
2022-01-21T03:43:51Z,1642754631115.00,,,0,507
2022-01-21T03:23:50Z,1642753430642.00,,,0,507
2022-01-21T03:03:51Z,1642752231493.00,,,0,507
2022-01-21T02:43:50Z,1642751030959.00,,,0,507
2022-01-21T02:23:50Z,1642749830561.00,,,0,507
2022-01-21T02:03:50Z,1642748630933.00,,,0,507
2022-01-21T01:43:50Z,1642747430906.00,,,0,507
2022-01-21T01:23:50Z,1642746230829.00,,,0,507
2022-01-21T01:03:50Z,1642745030431.00,,,0,507
2022-01-21T00:43:50Z,1642743830755.00,,,0,511
2022-01-21T00:23:50Z,1642742630917.00,,,0,507
2022-01-21T00:03:50Z,1642741430537.00,,,0,508
2022-01-20T23:43:50Z,1642740230623.00,,,0,511
2022-01-20T23:23:50Z,1642739030895.00,,,0,507
2022-01-20T23:03:50Z,1642737830524.00,,,0,511
2022-01-20T22:43:50Z,1642736630437.00,,,0,510
2022-01-20T22:23:50Z,1642735430454.00,,,0,511
2022-01-20T22:03:50Z,1642734230464.00,,,0,511
2022-01-20T21:43:50Z,1642733030141.00,,,0,511
2022-01-20T21:23:49Z,1642731829907.00,,,0,20
2022-01-20T21:03:50Z,1642730630644.00,,,0,512
2022-01-20T20:43:50Z,1642729430075.00,,,0,511
2022-01-20T20:23:49Z,1642728229881.00,,,0,512
2022-01-20T20:03:49Z,1642727029795.00,,,0,512
2022-01-20T19:43:49Z,1642725829817.00,,,0,511
2022-01-20T19:23:50Z,1642724630023.00,,,0,511
2022-01-20T19:03:50Z,1642723430243.00,,,0,512
2022-01-20T18:43:50Z,1642722230192.00,,,0,512
2022-01-20T18:23:49Z,1642721029994.00,,,0,511
2022-01-20T18:03:50Z,1642719830159.00,,,0,511
2022-01-20T17:43:49Z,1642718629401.00,,,0,512
2022-01-20T17:23:50Z,1642717430266.00,,,0,512
2022-01-20T17:03:49Z,1642716229881.00,,,0,512
2022-01-20T16:43:50Z,1642715030481.00,,,0,512
2022-01-20T16:23:50Z,1642713830087.00,,,0,512
2022-01-20T16:03:49Z,1642712629351.00,,,0,20
2022-01-20T15:43:50Z,1642711430460.00,,,0,512
2022-01-20T15:23:50Z,1642710230021.00,,,0,512
2022-01-20T15:03:49Z,1642709029775.00,,,0,512
2022-01-20T14:43:49Z,1642707829978.00,,,0,512
2022-01-20T14:23:49Z,1642706629752.00,,,0,512
2022-01-20T14:03:50Z,1642705430034.00,,,0,512
2022-01-20T13:43:49Z,1642704229980.00,,,0,513
2022-01-20T13:23:49Z,1642703029829.00,,,0,20
2022-01-20T13:03:49Z,1642701829213.00,,,0,512
2022-01-20T12:43:49Z,1642700629216.00,,,0,513
2022-01-20T12:23:50Z,1642699430003.00,,,0,512
2022-01-20T12:03:49Z,1642698229632.00,,,0,512
2022-01-20T11:43:50Z,1642697030028.00,,,0,512
2022-01-20T11:23:50Z,1642695830006.00,,,0,512
2022-01-20T11:03:49Z,1642694629541.00,,,0,511
2022-01-20T10:43:50Z,1642693430254.00,,,0,511
2022-01-20T10:23:49Z,1642692229558.00,,,0,511
2022-01-20T10:03:49Z,1642691029303.00,,,0,511
2022-01-20T09:43:50Z,1642689830100.00,,,0,512
2022-01-20T09:23:49Z,1642688629501.00,,,0,511
2022-01-20T09:03:49Z,1642687429499.00,,,0,511
2022-01-20T08:43:49Z,1642686229461.00,,,0,511
2022-01-20T08:23:49Z,1642685029701.00,,,0,509
2022-01-20T08:03:49Z,1642683829438.00,,,0,511
2022-01-20T07:43:49Z,1642682629980.00,,,0,511
2022-01-20T07:23:49Z,1642681429657.00,,,0,20
2022-01-20T07:03:49Z,1642680229363.00,,,0,511
2022-01-20T06:43:49Z,1642679029615.00,,,0,20
2022-01-20T06:23:49Z,1642677829914.00,,,0,511
2022-01-20T06:03:49Z,1642676629537.00,,,0,511
2022-01-20T05:43:49Z,1642675429553.00,,,0,511
2022-01-20T05:23:49Z,1642674229539.00,,,0,20
2022-01-20T05:03:49Z,1642673029487.00,,,0,20
2022-01-20T04:43:49Z,1642671829213.00,,,0,20
2022-01-20T04:23:49Z,1642670629405.00,,,0,20
2022-01-20T04:03:49Z,1642669429928.00,,,0,20
2022-01-20T03:43:49Z,1642668229157.00,,,0,20
2022-01-20T03:23:49Z,1642667029514.00,,,0,20
2022-01-20T03:03:49Z,1642665829873.00,,,0,20
2022-01-20T02:43:49Z,1642664629574.00,,,0,20
2022-01-20T02:23:49Z,1642663429115.00,,,0,20
2022-01-20T02:03:49Z,1642662229469.00,,,0,20
2022-01-20T01:43:48Z,1642661028574.00,,,0,20
2022-01-20T01:23:49Z,1642659829031.00,,,0,20
2022-01-20T01:03:49Z,1642658629418.00,,,0,20
2022-01-20T00:43:49Z,1642657429524.00,,,0,20
2022-01-20T00:23:48Z,1642656228532.00,,,0,20
2022-01-20T00:03:49Z,1642655029216.00,,,0,20
2022-01-19T23:43:49Z,1642653829218.00,,,0,20
2022-01-19T23:23:48Z,1642652628274.00,,,0,20
2022-01-19T23:03:49Z,1642651429189.00,,,0,20
2022-01-19T22:43:49Z,1642650229158.00,,,0,20
2022-01-19T22:23:49Z,1642649029116.00,,,0,20
2022-01-19T22:03:48Z,1642647828429.00,,,0,20
2022-01-19T21:43:48Z,1642646628896.00,,,0,20
2022-01-19T21:23:49Z,1642645429150.00,,,0,20
2022-01-19T21:03:49Z,1642644229132.00,,,0,20
2022-01-19T20:43:48Z,1642643028863.00,,,0,20
2022-01-19T20:23:48Z,1642641828621.00,,,0,20
2022-01-19T20:03:49Z,1642640629180.00,,,0,20
2022-01-19T19:43:48Z,1642639428829.00,,,0,20
2022-01-19T19:23:49Z,1642638229147.00,,,0,20
2022-01-19T19:03:49Z,1642637029497.00,,,0,20
2022-01-19T18:43:48Z,1642635828532.00,,,0,20
2022-01-19T18:23:49Z,1642634629103.00,,,0,20
2022-01-19T18:03:48Z,1642633428820.00,,,0,20
2022-01-19T17:43:49Z,1642632229503.00,,,0,20
2022-01-19T17:23:48Z,1642631028785.00,,,0,871
2022-01-19T17:03:49Z,1642629829158.00,,,0,20
2022-01-19T16:43:48Z,1642628628640.00,,,0,20
2022-01-19T16:23:48Z,1642627428770.00,,,0,874
2022-01-19T16:03:49Z,1642626229488.00,,,0,872
2022-01-19T15:43:49Z,1642625029373.00,,,0,885
2022-01-19T15:23:48Z,1642623828591.00,,,0,879
2022-01-19T15:03:48Z,1642622628777.00,,,0,875
2022-01-19T14:43:49Z,1642621429055.00,,,0,871
2022-01-19T14:23:48Z,1642620228337.00,,,0,872
2022-01-19T14:03:48Z,1642619028366.00,,,0,872
2022-01-19T13:43:49Z,1642617829049.00,,,0,872
2022-01-19T13:23:48Z,1642616628320.00,,,0,873
2022-01-19T13:03:48Z,1642615428369.00,,,0,874
2022-01-19T12:43:49Z,1642614229065.00,,,0,538
2022-01-19T12:23:49Z,1642613029092.00,,,0,539
2022-01-19T12:03:49Z,1642611829096.00,,,0,399
2022-01-19T11:43:48Z,1642610628690.00,,,0,20
2022-01-19T11:23:49Z,1642609429102.00,,,0,20
2022-01-19T11:03:45Z,1642608225755.00,,,0,526
2022-01-19T10:43:48Z,1642607028886.00,,,0,531
2022-01-19T10:23:48Z,1642605828658.00,,,0,531
2022-01-19T10:03:49Z,1642604629123.00,,,0,536
2022-01-19T09:43:48Z,1642603428676.00,,,0,531
2022-01-19T09:23:48Z,1642602228197.00,,,0,527
2022-01-19T09:03:49Z,1642601029283.00,,,0,528
2022-01-19T08:43:48Z,1642599828865.00,,,0,527
2022-01-19T08:23:48Z,1642598628924.00,,,0,526
2022-01-19T08:03:48Z,1642597428883.00,,,0,523
2022-01-19T07:43:49Z,1642596229338.00,,,0,523
2022-01-19T07:23:48Z,1642595028867.00,,,0,523
2022-01-19T07:03:49Z,1642593829165.00,,,0,523
2022-01-19T06:43:49Z,1642592629240.00,,,0,523
